date,409000438611'_1,409000438611'_2
20180101,4500000.0,-0.5206158454331554
20180102,20297.49,-1.0131528148769615
20180103,6600000.0,-0.2897238088474509
20180104,3700000.0,-0.6085747165134239
20180105,3200993.5,-0.6634397770155688
20180106,0.0,-1.0153844952596653
20180107,0.0,-1.0153844952596653
20180108,7500003.44,-0.19076970065900326
20180109,0.0,-1.0153844952596653
20180110,7300000.0,-0.21275979665221606
20180111,3200000.0,-0.6635490109385916
20180112,4000000.0,-0.5755901398583232
20180113,0.0,-1.0153844952596653
20180115,9900000.0,0.07310653435865626
20180116,3100000.0,-0.6745438698236251
20180117,3000000.0,-0.6855387287086587
20180118,3000000.0,-0.6855387287086587
20180119,2800000.0,-0.7075284464787258
20180120,2000000.0,-0.7954873175589943
20180122,5400000.0,-0.42166211546785354
20180123,3000000.0,-0.6855387287086587
20180124,2700000.0,-0.7185233053637594
20180125,2600000.0,-0.7295181642487929
20180128,0.0,-1.0153844952596653
20180129,10900000.0,0.18305512320899175
20180130,11841636.79,0.2865867594790514
20180131,0.0,-1.0153844952596653
20180201,5800000.0,-0.3776826799277193
20180202,0.0,-1.0153844952596653
20180203,5000000.0,-0.4656415510079877
20180205,6000000.0,-0.3556929621576522
20180206,4000000.0,-0.5755901398583232
20180207,3000000.0,-0.6855387287086587
20180208,3931299.07,-0.5831437101645288
20180209,4055411.0,-0.5694977786015373
20180212,0.0,-1.0153844952596653
20180213,10000000.0,0.0841013932436898
20180214,7900000.0,-0.14679064334201475
20180215,3700000.0,-0.6085747165134239
20180216,3700000.0,-0.6085747165134239
20180217,2000000.0,-0.7954873175589943
20180219,0.0,-1.0153844952596653
20180220,11500000.0,0.24902427651919307
20180221,3800000.0,-0.5975798576283903
20180222,3400000.0,-0.6415592931685246
20180223,3500000.0,-0.630564434283491
20180226,10200000.0,0.1060911110137569
20180227,2800000.0,-0.7075284464787258
20180228,4800000.0,-0.4876312687780548
20180301,3600000.0,-0.6195695753984575
20180302,0.0,-1.0153844952596653
20180303,6000000.0,-0.3556929621576522
20180305,11600000.0,0.2600191354042266
20180306,4600000.0,-0.5096209865481219
20180307,4600000.0,-0.5096209865481219
20180308,4700000.0,-0.4986261276630884
20180309,4400000.0,-0.531610704318189
20180310,0.0,-1.0153844952596653
20180312,8200000.0,-0.1138060666869141
20180313,10200000.0,0.1060911110137569
20180314,5000000.0,-0.4656415510079877
20180315,4200000.0,-0.5536004220882561
20180316,4300000.0,-0.5426055632032226
20180317,2500000.0,-0.7405130231338265
20180319,9500000.0,0.029127098818522053
20180320,4200000.0,-0.5536004220882561
20180321,4046810.59,-0.5704433815445716
20180322,3300000.0,-0.652554152053558
20180323,4000000.0,-0.5755901398583232
20180326,10800000.0,0.1720602643239582
20180327,3100000.0,-0.6745438698236251
20180328,1800000.0,-0.8174770353290614
20180329,0.0,-1.0153844952596653
20180330,1000000.0,-0.9054359064093297
20180331,8810053.52,-0.04673154303973422
20180401,0.0,-1.0153844952596653
20180402,0.0,-1.0153844952596653
20180403,45400000.0,3.9762814385455667
20180404,43025273.35,3.7151835944727822
20180405,6800000.0,-0.26773409107738383
20180406,3700000.0,-0.6085747165134239
20180407,1000000.0,-0.9054359064093297
20180409,10500000.0,0.13907568766885756
20180410,4909702.93,-0.4755695864318077
20180411,4500000.0,-0.5206158454331554
20180412,0.0,-1.0153844952596653
20180413,10400000.0,0.128080828783824
20180415,0.0,-1.0153844952596653
20180416,15600000.0,0.6998134908055686
20180417,4213029.46,-0.5521678513477742
20180418,8500000.0,-0.08082149003181345
20180419,6500000.0,-0.30071866773248446
20180420,0.0,-1.0153844952596653
20180421,10500000.0,0.13907568766885756
20180423,11000000.0,0.1940499820940253
20180424,7012200.94,-0.24440289717166905
20180425,5800000.0,-0.3776826799277193
20180426,5900000.0,-0.36668782104268577
20180427,6000000.0,-0.3556929621576522
20180428,0.0,-1.0153844952596653
20180429,0.0,-1.0153844952596653
20180430,0.0,-1.0153844952596653
20180501,0.0,-1.0153844952596653
20180502,27816912.1,2.043045736309158
20180503,5874647.86,-0.3694752530600219
20180504,4300000.0,-0.5426055632032226
20180505,7500000.0,-0.19077007888214895
20180506,0.0,-1.0153844952596653
20180507,7000000.0,-0.24574437330731672
20180508,10318990.35,0.11917393208306439
20180509,8700000.0,-0.05883177226174635
20180510,6500000.0,-0.30071866773248446
20180511,6300000.0,-0.32270838550255154
20180512,0.0,-1.0153844952596653
20180513,0.0,-1.0153844952596653
20180514,19000000.0,1.0736386928967094
20180515,8351312.51,-0.09716946973701185
20180516,6900000.0,-0.25673923219235023
20180517,5500000.0,-0.41066725658281994
20180518,6500000.0,-0.30071866773248446
20180519,3500118.0,-0.6305514603500066
20180521,9800000.0,0.0621116754736227
20180522,10500000.0,0.13907568766885756
20180523,5106767.7700000005,-0.45390258536179046
20180524,4519694.53,-0.5184504596515849
20180525,5800000.0,-0.3776826799277193
20180526,0.0,-1.0153844952596653
20180528,15807788.2,0.7226595101753198
20180529,4900000.0,-0.47663640989302125
20180530,3022558.67,-0.6830584347758183
20180531,5000000.0,-0.4656415510079877
20180601,8345822.29,-0.0977731116784897
20180602,4000000.0,-0.5755901398583232
20180603,0.0,-1.0153844952596653
20180604,10615988.52,0.15182846176569642
20180605,6790244.59,-0.26880668464054025
20180606,6500000.0,-0.30071866773248446
20180607,4814732.87,-0.4860114105118394
20180608,5500000.0,-0.41066725658281994
20180611,15800000.0,0.7218032085756357
20180612,9889018.34,0.07189911633842207
20180613,7300000.0,-0.21275979665221606
20180614,6109826.97,-0.3436176417884441
20180615,6300000.0,-0.32270838550255154
20180616,0.0,-1.0153844952596653
20180618,19000000.0,1.0736386928967094
20180619,8700000.0,-0.05883177226174635
20180620,8423389.01,-0.08924476027274064
20180621,8600000.0,-0.06982663114677991
20180622,7100000.0,-0.23474951442228315
20180623,0.0,-1.0153844952596653
20180625,20700029.5,1.2605545374256508
20180626,7600000.0,-0.1797752199971154
20180627,8100000.0,-0.12480092557194765
20180628,4903686.99,-0.47623103054541593
20180629,7900000.0,-0.14679064334201475
20180630,4500000.0,-0.5206158454331554
20180701,0.0,-1.0153844952596653
20180702,14912753.61,0.6242517200325812
20180703,6500000.0,-0.30071866773248446
20180704,6800000.0,-0.26773409107738383
20180705,7000000.0,-0.24574437330731672
20180706,7000000.0,-0.24574437330731672
20180707,4501536.0,-0.5204469644006814
20180708,0.0,-1.0153844952596653
20180709,15300000.0,0.666828914150468
20180710,9200000.0,-0.0038574778365785983
20180711,7400000.0,-0.20176493776718252
20180712,6500000.0,-0.30071866773248446
20180713,4900000.0,-0.47663640989302125
20180714,0.0,-1.0153844952596653
20180716,23000000.0,1.5134330482980514
20180717,7600000.0,-0.1797752199971154
20180718,7900000.0,-0.14679064334201475
20180719,8200000.0,-0.1138060666869141
20180720,7000000.0,-0.24574437330731672
20180721,5000000.0,-0.4656415510079877
20180723,9810217.79,0.06323510706529167
20180724,12500000.0,0.35897286536952855
20180725,7500000.0,-0.19077007888214895
20180726,6600000.0,-0.2897238088474509
20180727,7000000.0,-0.24574437330731672
20180728,0.0,-1.0153844952596653
20180730,19200000.0,1.0956284106667764
20180731,9900000.0,0.07310653435865626
20180801,7600000.0,-0.1797752199971154
20180802,7200000.0,-0.2237546555372496
20180803,11500000.0,0.24902427651919307
20180804,6500000.0,-0.30071866773248446
20180806,17800000.0,0.9417003862763067
20180807,6400000.0,-0.311713526617518
20180808,10600000.0,0.1500705465538911
20180809,7900000.0,-0.14679064334201475
20180810,8900000.0,-0.03684205449167925
20180811,0.0,-1.0153844952596653
20180813,25000029.5,1.7333334694820934
20180814,8900000.0,-0.03684205449167925
20180816,17000000.0,0.8537415151960384
20180817,2700000.0,-0.7185233053637594
20180818,6500000.0,-0.30071866773248446
20180820,23300000.0,1.546417624953152
20180821,8900000.0,-0.03684205449167925
20180822,0.0,-1.0153844952596653
20180823,18600000.0,1.029659257356575
20180824,8680000.0,-0.06103074403875306
20180825,0.0,-1.0153844952596653
20180827,27700000.0,2.0301914158946284
20180828,9000000.0,-0.0258471956066457
20180829,8700000.0,-0.05883177226174635
20180830,9700000.0,0.05111681658858915
20180831,8900000.0,-0.03684205449167925
20180901,6000000.0,-0.3556929621576522
20180903,22000000.0,1.4034844594477158
20180904,9400000.0,0.018132239933488503
20180905,9300000.0,0.007137381048454952
20180906,9100000.0,-0.01485233672161215
20180907,10000000.0,0.0841013932436898
20180908,0.0,-1.0153844952596653
20180910,30000000.0,2.2830731702504
20180911,8400000.0,-0.09181634891684701
20180912,10100000.0,0.09509625212872336
20180913,4300000.0,-0.5426055632032226
20180914,19500000.0,1.128612987321877
20180915,8000000.0,-0.1357957844569812
20180917,25258605.83,1.761763572075692
20180918,10000000.0,0.0841013932436898
20180919,11300000.0,0.22703455874912595
20180920,2700000.0,-0.7185233053637594
20180921,20900059.0,1.282547498679089
20180924,32502000.0,2.5581645395539394
20180925,9700000.0,0.05111681658858915
20180926,12842776.21,0.39666062595049495
20180927,9300000.0,0.007137381048454952
20180928,10500000.0,0.13907568766885756
20180929,6500000.0,-0.30071866773248446
20180930,0.0,-1.0153844952596653
20181001,27001497.75,1.953392079198344
20181002,0.0,-1.0153844952596653
20181003,16400000.0,0.787772361885837
20181004,22500000.0,1.4584587538728837
20181005,13300000.0,0.44693173644979695
20181006,8500000.0,-0.08082149003181345
20181008,27000000.0,1.9532274036993933
20181009,13000000.0,0.4139471597946963
20181010,13800000.0,0.5019060308749648
20181011,335379.0,-0.9785100474796286
20181012,28200000.0,2.085165710319796
20181013,0.0,-1.0153844952596653
20181014,0.0,-1.0153844952596653
20181015,43600000.0,3.7783739786149626
20181016,14500000.0,0.5788700430701996
20181017,14500000.0,0.5788700430701996
20181018,3900000.0,-0.5865849987433568
20181019,24000000.0,1.623381637148387
20181020,7000000.0,-0.24574437330731672
20181022,30000000.0,2.2830731702504
20181023,13700000.0,0.49091117198993117
20181024,14400000.0,0.567875184185166
20181025,13400000.0,0.45792659533483054
20181026,15700000.0,0.7108083496906021
20181027,0.0,-1.0153844952596653
20181028,0.0,-1.0153844952596653
20181029,38500000.0,3.2176361754782516
20181030,13300000.0,0.44693173644979695
20181031,14100000.0,0.5348906075300653
20181101,14300000.0,0.5568803253001324
20181102,14900000.0,0.6228494786103338
20181103,11000000.0,0.1940499820940253
20181104,0.0,-1.0153844952596653
20181105,40000000.0,3.382559058753755
20181106,21300000.0,1.326520447252481
20181107,0.0,-1.0153844952596653
20181108,7000000.0,-0.24574437330731672
20181109,36500000.0,2.9977389977775806
20181110,0.0,-1.0153844952596653
20181112,47000000.0,4.152199180706104
20181113,16900000.0,0.8427466563110048
20181114,12800000.0,0.39195744202462923
20181115,14700000.0,0.6008597608402667
20181116,15600000.0,0.6998134908055686
20181117,2000000.0,-0.7954873175589943
20181118,0.0,-1.0153844952596653
20181119,37000000.0,3.0527132922027485
20181120,9000000.0,-0.0258471956066457
20181121,4500000.0,-0.5206158454331554
20181122,31000000.0,2.3930217591007352
20181123,0.0,-1.0153844952596653
20181126,49800000.0,4.460055229487043
20181127,13053252.82,0.41980223220599727
20181128,16700000.0,0.8207569385409377
20181129,14300000.0,0.5568803253001324
20181130,10800000.0,0.1720602643239582
20181201,8000000.0,-0.1357957844569812
20181203,32600000.0,2.5689395012612724
20181204,11012882.36,0.19546637939708725
20181205,15105327.72,0.6454249716761906
20181206,14500000.0,0.5788700430701996
20181207,13800000.0,0.5019060308749648
20181208,0.0,-1.0153844952596653
20181210,38000000.0,3.1626618810530838
20181211,17900000.0,0.9526952451613403
20181212,17300000.0,0.8867260918511389
20181213,14700000.0,0.6008597608402667
20181214,14800700.9,0.6119316826912254
20181215,8000000.0,-0.1357957844569812
20181216,0.0,-1.0153844952596653
20181217,28000000.0,2.063175992549729
20181218,9500000.0,0.029127098818522053
20181219,9600120.89,0.04013524938846179
20181220,12300000.0,0.33698314759946146
20181221,6000000.0,-0.3556929621576522
20181224,27500000.0,2.008201698124561
20181225,0.0,-1.0153844952596653
20181226,9500000.0,0.029127098818522053
20181227,12442665.53,0.3526690213005466
20181228,4018786.1,-0.5735246346733219
20181229,7000000.0,-0.24574437330731672
20181231,16500000.0,0.7987672207708706
