date,409000493201"_1,A_1,B_1,409000493201"_2,A_2,B_2
20180313,232615.36,0.0,0.0,0.2098190392501701,-0.35101773243912604,-0.34018790683049155
20180314,169248.39,2000.0,9000.0,0.01835400119146948,0.7199180721818285,0.8244266737303538
20180315,181965.87,0.0,0.0,0.05678021586152174,-0.35101773243912604,-0.34018790683049155
20180316,64069.0,0.0,0.0,-0.29944841084339546,-0.35101773243912604,-0.34018790683049155
20180317,121924.84,0.0,0.0,-0.12463540325414041,-0.35101773243912604,-0.34018790683049155
20180319,43998.98,11000.0,10000.0,-0.3600905268091562,5.539129192976124,0.95382829379267
20180320,226245.3,0.0,0.0,0.1905717282246278,-0.35101773243912604,-0.34018790683049155
20180321,224942.37,0.0,0.0,0.18663488948927687,-0.35101773243912604,-0.34018790683049155
20180322,99571.0,0.0,0.0,-0.19217814399680344,-0.35101773243912604,-0.34018790683049155
20180323,68100.91,0.0,0.0,-0.28726588418006826,-0.35101773243912604,-0.34018790683049155
20180326,138542.03,0.0,0.0,-0.07442610784710642,-0.35101773243912604,-0.34018790683049155
20180327,117114.79,0.0,0.0,-0.13916910127243376,-0.35101773243912604,-0.34018790683049155
20180328,168011.64,0.0,0.0,0.014617127141485742,-0.35101773243912604,-0.34018790683049155
20180329,117919.02,0.0,0.0,-0.13673909826679925,-0.35101773243912604,-0.34018790683049155
20180330,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180331,213036.21,0.0,0.0,0.15066010045434305,-0.35101773243912604,-0.34018790683049155
20180401,0.0,0.0,16000.0,-0.49303465180430767,-0.35101773243912604,1.7302380141665668
20180402,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180403,116153.18,0.0,0.0,-0.14207463226512013,-0.35101773243912604,-0.34018790683049155
20180404,40282.34,0.0,0.0,-0.37132045651939,-0.35101773243912604,-0.34018790683049155
20180405,118388.47,6000.0,0.0,-0.1353206422144323,2.861789681423737,-0.34018790683049155
20180406,123743.72,0.0,0.0,-0.11913960744089243,-0.35101773243912604,-0.34018790683049155
20180407,197932.71,0.0,30000.0,0.10502446090396553,-0.35101773243912604,3.541860695038993
20180409,235573.75,3700.0,4800.0,0.2187578957860354,1.6302135061096397,0.280939869468626
20180410,247145.7,0.0,0.0,0.25372286013833734,-0.35101773243912604,-0.34018790683049155
20180411,161435.3,0.0,0.0,-0.00525346456247234,-0.35101773243912604,-0.34018790683049155
20180412,199217.29,0.0,0.0,0.10890585461096222,-0.35101773243912604,-0.34018790683049155
20180413,191239.47,0.0,0.0,0.08480065264335253,-0.35101773243912604,-0.34018790683049155
20180415,0.0,0.0,2000.0,-0.49303465180430767,-0.35101773243912604,-0.08138466670585924
20180416,310279.61,3400.0,0.0,0.4444837010140267,1.4695731354164965,-0.34018790683049155
20180417,237804.3,0.0,0.0,0.22549756379670144,-0.35101773243912604,-0.34018790683049155
20180418,307704.52,0.0,0.0,0.4367029959423691,-0.35101773243912604,-0.34018790683049155
20180419,242028.32,0.0,1000.0,0.23826055609475066,-0.35101773243912604,-0.21078628676817537
20180420,240151.47,1000.0,0.0,0.23258960233634193,0.18445016987135116,-0.34018790683049155
20180421,153156.83,0.0,0.0,-0.030267088752137905,-0.35101773243912604,-0.34018790683049155
20180423,249201.12,0.0,0.0,0.25993336805005557,-0.35101773243912604,-0.34018790683049155
20180424,212480.4,0.0,1000.0,0.14898070529305624,-0.35101773243912604,-0.21078628676817537
20180425,188141.79,0.0,0.0,0.07544092755165768,-0.35101773243912604,-0.34018790683049155
20180426,123185.81,0.0,0.0,-0.12082534780978384,-0.35101773243912604,-0.34018790683049155
20180427,664119.79,0.0,0.0,1.513621510986596,-0.35101773243912604,-0.34018790683049155
20180428,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180429,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180430,375782.98,0.0,0.0,0.642403930275788,-0.35101773243912604,-0.34018790683049155
20180501,154816.5,2000.0,6000.0,-0.02525235032114008,0.7199180721818285,0.4362218135434054
20180502,183929.92,7300.0,10000.0,0.06271464681189216,3.5578979544273572,0.95382829379267
20180503,187650.1,0.0,0.0,0.07395527272923075,-0.35101773243912604,-0.34018790683049155
20180504,139069.5,0.0,0.0,-0.07283234277320715,-0.35101773243912604,-0.34018790683049155
20180505,107985.24,1000.0,30000.0,-0.16675428702786452,0.18445016987135116,3.541860695038993
20180506,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180507,258732.74,0.0,0.0,0.2887334193395692,-0.35101773243912604,-0.34018790683049155
20180508,242380.79,0.0,0.0,0.23932555386826818,-0.35101773243912604,-0.34018790683049155
20180509,129549.64,0.0,4000.0,-0.10159686090013514,-0.35101773243912604,0.17741857341877307
20180510,82525.95,1000.0,7000.0,-0.2436802301303594,0.18445016987135116,0.5656234336057215
20180511,77162.26,0.0,0.0,-0.2598867665954148,-0.35101773243912604,-0.34018790683049155
20180512,0.0,0.0,5000.0,-0.49303465180430767,-0.35101773243912604,0.30682019348108924
20180513,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180514,11483.23,0.0,0.0,-0.4583377573656622,-0.35101773243912604,-0.34018790683049155
20180515,141740.47,0.0,0.0,-0.06476193365148887,-0.35101773243912604,-0.34018790683049155
20180516,7367.22,0.0,0.0,-0.47077439448591574,-0.35101773243912604,-0.34018790683049155
20180517,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180518,0.0,1500.0,1500.0,-0.49303465180430767,0.4521841210265898,-0.1460854767370173
20180519,39858.43,0.0,0.0,-0.3726013122125605,-0.35101773243912604,-0.34018790683049155
20180521,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180522,90671.52,0.0,0.0,-0.2190681669362409,-0.35101773243912604,-0.34018790683049155
20180523,153131.62,0.0,0.0,-0.030343261458667163,-0.35101773243912604,-0.34018790683049155
20180524,84937.59,0.0,0.0,-0.23639339371725832,-0.35101773243912604,-0.34018790683049155
20180525,127374.04,0.0,20000.0,-0.10817049597848133,-0.35101773243912604,2.2478444944158316
20180526,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180528,182556.39,1100.0,0.0,0.05856448823993004,0.23799696010239887,-0.34018790683049155
20180529,142369.35,0.0,0.0,-0.06286175548083693,-0.35101773243912604,-0.34018790683049155
20180530,110513.7,0.0,0.0,-0.15911447578030288,-0.35101773243912604,-0.34018790683049155
20180531,115854.87,0.0,0.0,-0.14297598411298804,-0.35101773243912604,-0.34018790683049155
20180601,34285.36,6000.0,16000.0,-0.38944049609106696,2.861789681423737,1.7302380141665668
20180602,65093.04,1200.0,3000.0,-0.2963542458932072,0.2915437503334466,0.048016953356456914
20180603,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180604,38019.06,0.0,0.0,-0.3781590191228646,-0.35101773243912604,-0.34018790683049155
20180605,78982.56,1600.0,30000.0,-0.2543866802132152,0.5057309112576375,3.541860695038993
20180606,64415.11,0.0,0.0,-0.29840262998433753,-0.35101773243912604,-0.34018790683049155
20180607,97510.32,0.0,0.0,-0.19840454514280745,-0.35101773243912604,-0.34018790683049155
20180608,25366.64,1000.0,5000.0,-0.4163886532182721,0.18445016987135116,0.30682019348108924
20180611,36033.44,0.0,0.0,-0.3841586244199163,-0.35101773243912604,-0.34018790683049155
20180612,29859.18,0.0,0.0,-0.40281432037451714,-0.35101773243912604,-0.34018790683049155
20180613,16905.35,0.0,0.0,-0.4419546730528279,-0.35101773243912604,-0.34018790683049155
20180614,39815.49,0.0,0.0,-0.37273105660043704,-0.35101773243912604,-0.34018790683049155
20180615,30196.44,1000.0,7000.0,-0.4017952800332214,0.18445016987135116,0.5656234336057215
20180616,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180618,12958.25,0.0,0.0,-0.453880943974753,-0.35101773243912604,-0.34018790683049155
20180619,180907.04,0.0,0.0,0.05358093197201761,-0.35101773243912604,-0.34018790683049155
20180620,146123.98,700.0,700.0,-0.05151703794350888,0.023809799178207997,-0.24960677278687024
20180621,71360.1,0.0,0.0,-0.27741815219303245,-0.35101773243912604,-0.34018790683049155
20180622,34623.77,0.0,0.0,-0.38841798099322583,-0.35101773243912604,-0.34018790683049155
20180623,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180625,50965.26,0.0,0.0,-0.3390417206988504,-0.35101773243912604,-0.34018790683049155
20180626,48110.56,0.0,0.0,-0.34766727505542094,-0.35101773243912604,-0.34018790683049155
20180627,63907.21,0.0,0.0,-0.299937263766417,-0.35101773243912604,-0.34018790683049155
20180628,23085.44,5000.0,5000.0,-0.42328136159330576,2.3263217791132598,0.30682019348108924
20180629,3341.29,0.0,0.0,-0.48293885241520706,-0.35101773243912604,-0.34018790683049155
20180630,12252.0,0.0,0.0,-0.45601489772272225,-0.35101773243912604,-0.34018790683049155
20180701,0.0,0.0,16000.0,-0.49303465180430767,-0.35101773243912604,1.7302380141665668
20180702,22571.88,9400.0,0.0,-0.4248330972206433,4.68238054927936,-0.34018790683049155
20180703,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180704,6904.87,0.0,0.0,-0.4721713976935244,-0.35101773243912604,-0.34018790683049155
20180705,0.0,4000.0,0.0,-0.49303465180430767,1.7908538768027829,-0.34018790683049155
20180706,29872.95,0.0,0.0,-0.40277271394179565,-0.35101773243912604,-0.34018790683049155
20180707,0.0,0.0,33000.0,-0.49303465180430767,-0.35101773243912604,3.930065555225941
20180708,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180709,29077.09,3000.0,3000.0,-0.40517742676283475,1.2553859744923057,0.048016953356456914
20180710,90684.03,0.0,10000.0,-0.21903036762808217,-0.35101773243912604,0.95382829379267
20180711,66435.79,0.0,0.0,-0.29229708993556364,-0.35101773243912604,-0.34018790683049155
20180712,121795.12,0.0,0.0,-0.1250273557924577,-0.35101773243912604,-0.34018790683049155
20180713,41636.56,0.0,0.0,-0.3672286436421157,-0.35101773243912604,-0.34018790683049155
20180714,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180716,53279.64,0.0,0.0,-0.33204875804366435,-0.35101773243912604,-0.34018790683049155
20180717,100369.8,2000.0,9000.0,-0.18976454788511796,0.7199180721818285,0.8244266737303538
20180718,76026.55,0.0,0.0,-0.26331834551379524,-0.35101773243912604,-0.34018790683049155
20180719,30494.01,0.0,0.0,-0.4008961641156522,-0.35101773243912604,-0.34018790683049155
20180720,90799.39,0.0,0.0,-0.2186818042236705,-0.35101773243912604,-0.34018790683049155
20180721,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180723,0.0,840.0,0.0,-0.49303465180430767,0.0987753055016748,-0.34018790683049155
20180724,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180725,97234.02,0.0,9000.0,-0.19923939317192452,-0.35101773243912604,0.8244266737303538
20180726,22302.35,0.0,0.0,-0.4256474895090541,-0.35101773243912604,-0.34018790683049155
20180727,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180728,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180730,4625.14,2760.0,0.0,-0.47905966442323483,1.126873677937791,-0.34018790683049155
20180731,29089.53,0.0,0.0,-0.40513983896159617,-0.35101773243912604,-0.34018790683049155
20180801,30347.75,7800.0,36000.0,-0.4013380927176742,3.825631905582596,4.31827041541289
20180802,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180803,4795.33,0.0,0.0,-0.47854543066979505,-0.35101773243912604,-0.34018790683049155
20180804,14728.37,0.0,40000.0,-0.44853247783902855,-0.35101773243912604,4.835876895662155
20180806,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180807,35934.87,0.0,0.0,-0.38445645637876563,-0.35101773243912604,-0.34018790683049155
20180808,10667.64,0.0,0.0,-0.4608020849229101,-0.35101773243912604,-0.34018790683049155
20180809,0.0,3000.0,0.0,-0.49303465180430767,1.2553859744923057,-0.34018790683049155
20180810,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180811,0.0,0.0,5000.0,-0.49303465180430767,-0.35101773243912604,0.30682019348108924
20180813,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180814,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180816,0.0,3600.0,0.0,-0.49303465180430767,1.5766667158785919,-0.34018790683049155
20180817,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180818,0.0,0.0,7000.0,-0.49303465180430767,-0.35101773243912604,0.5656234336057215
20180820,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180821,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180822,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180823,1000000.0,0.0,0.0,2.528492778948665,-0.35101773243912604,-0.34018790683049155
20180824,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180825,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180827,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180828,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180829,0.0,6000.0,0.0,-0.49303465180430767,2.861789681423737,-0.34018790683049155
20180830,64428.81,0.0,0.0,-0.29836123505853623,-0.35101773243912604,-0.34018790683049155
20180831,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180901,0.0,9000.0,64000.0,-0.49303465180430767,4.468193388355169,7.9415157771577425
20180903,1000000.0,3800.0,12000.0,2.528492778948665,1.6837602963406875,1.2126315339173022
20180904,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180905,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180906,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180907,1000000.0,0.0,0.0,2.528492778948665,-0.35101773243912604,-0.34018790683049155
20180908,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180910,0.0,3240.0,0.0,-0.49303465180430767,1.3838982710468202,-0.34018790683049155
20180911,62249.74,0.0,0.0,-0.30494535483706714,-0.35101773243912604,-0.34018790683049155
20180912,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180913,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180914,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180915,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180917,900938.84,0.0,0.0,2.2291767666864555,-0.35101773243912604,-0.34018790683049155
20180918,6542.73,0.0,0.0,-0.47326561363729724,-0.35101773243912604,-0.34018790683049155
20180919,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180920,0.0,9000.0,9000.0,-0.49303465180430767,4.468193388355169,0.8244266737303538
20180921,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180924,163576.46,0.0,0.0,0.0012161091111587059,-0.35101773243912604,-0.34018790683049155
20180925,202530.64,0.0,0.0,0.11891723252364761,-0.35101773243912604,-0.34018790683049155
20180926,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180927,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20180928,500000.0,0.0,0.0,1.0177290635721785,-0.35101773243912604,-0.34018790683049155
20180929,127682.12,0.0,0.0,-0.10723962380761494,-0.35101773243912604,-0.34018790683049155
20180930,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181001,0.0,14500.0,19000.0,-0.49303465180430767,7.413266851062794,2.1184428743535153
20181002,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181003,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181004,1000000.0,0.0,0.0,2.528492778948665,-0.35101773243912604,-0.34018790683049155
20181005,400000.0,0.0,0.0,0.7155763204968814,-0.35101773243912604,-0.34018790683049155
20181006,0.0,1320.0,30000.0,-0.49303465180430767,0.3557998986107039,3.541860695038993
20181008,0.0,0.0,5000.0,-0.49303465180430767,-0.35101773243912604,0.30682019348108924
20181009,800000.0,0.0,0.0,1.9241872927980703,-0.35101773243912604,-0.34018790683049155
20181010,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181011,600000.0,0.0,0.0,1.3198818066474758,-0.35101773243912604,-0.34018790683049155
20181012,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181013,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181014,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181015,1000000.0,1000.0,7000.0,2.528492778948665,0.18445016987135116,0.5656234336057215
20181016,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181017,500000.0,0.0,0.0,1.0177290635721785,-0.35101773243912604,-0.34018790683049155
20181018,400000.0,0.0,0.0,0.7155763204968814,-0.35101773243912604,-0.34018790683049155
20181019,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181020,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181022,1300000.0,0.0,0.0,3.434951008174557,-0.35101773243912604,-0.34018790683049155
20181023,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181024,0.0,500.0,0.0,-0.49303465180430767,-0.08328378128388744,-0.34018790683049155
20181025,600000.0,0.0,0.0,1.3198818066474758,-0.35101773243912604,-0.34018790683049155
20181026,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181027,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181028,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181029,1000000.0,0.0,0.0,2.528492778948665,-0.35101773243912604,-0.34018790683049155
20181030,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181031,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181101,0.0,6000.0,16000.0,-0.49303465180430767,2.861789681423737,1.7302380141665668
20181102,0.0,3800.0,3000.0,-0.49303465180430767,1.6837602963406875,0.048016953356456914
20181103,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181104,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181105,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181106,2000000.0,0.0,0.0,5.550020209701637,-0.35101773243912604,-0.34018790683049155
20181107,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181108,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181109,0.0,0.0,30000.0,-0.49303465180430767,-0.35101773243912604,3.541860695038993
20181110,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181112,2500000.0,2040.0,0.0,7.060783925078125,0.7413367882742475,-0.34018790683049155
20181113,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181114,500000.0,0.0,0.0,1.0177290635721785,-0.35101773243912604,-0.34018790683049155
20181115,500000.0,0.0,0.0,1.0177290635721785,-0.35101773243912604,-0.34018790683049155
20181116,500000.0,700.0,0.0,1.0177290635721785,0.023809799178207997,-0.34018790683049155
20181117,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181118,0.0,0.0,5000.0,-0.49303465180430767,-0.35101773243912604,0.30682019348108924
20181119,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181120,1700000.0,500.0,1000.0,4.643561980475746,-0.08328378128388744,-0.21078628676817537
20181121,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181122,600000.0,0.0,0.0,1.3198818066474758,-0.35101773243912604,-0.34018790683049155
20181123,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181126,1700000.0,0.0,0.0,4.643561980475746,-0.35101773243912604,-0.34018790683049155
20181127,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181128,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181129,1000000.0,2160.0,0.0,2.528492778948665,0.8055929365515048,-0.34018790683049155
20181130,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181201,0.0,7800.0,20000.0,-0.49303465180430767,3.825631905582596,2.2478444944158316
20181203,1200000.0,0.0,0.0,3.1327982650992596,-0.35101773243912604,-0.34018790683049155
20181204,0.0,0.0,33000.0,-0.49303465180430767,-0.35101773243912604,3.930065555225941
20181205,500000.0,0.0,0.0,1.0177290635721785,-0.35101773243912604,-0.34018790683049155
20181206,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181207,1500000.0,2640.0,5000.0,4.039256494325151,1.0626175296605338,0.30682019348108924
20181208,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181210,1200000.0,0.0,0.0,3.1327982650992596,-0.35101773243912604,-0.34018790683049155
