date,1196711'_1,409000493210'_1,409000425051'_1,409000405747'_1,1196711'_2,409000493210'_2,409000425051'_2,409000405747'_2
20180122,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180123,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180124,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180125,4563014.0,0.0,0.0,0.0,0.043067472966090405,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180128,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180129,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180130,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180131,4989045.59,0.0,0.0,0.0,0.05876704506600757,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180201,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180202,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180203,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180205,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180206,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180207,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180208,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180209,291847.41000000003,0.0,0.0,0.0,-0.11432810380431378,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180212,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180213,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180214,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180215,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180216,3000000.0,50000000.0,0.0,0.0,-0.014530722947456613,17.033129252209786,-0.0592986817578273,-0.10375418358132396
20180217,0.0,14000000.0,0.0,0.0,-0.12508289185998142,4.696004732835218,-0.0592986817578273,-0.10375418358132396
20180219,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180220,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180221,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180222,3000000.0,2647330.0,0.0,0.0,-0.014530722947456613,0.8054685267972161,-0.0592986817578273,-0.10375418358132396
20180223,53943858.54,0.0,0.0,0.0,1.8627872951758264,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180226,57045788.53,0.0,0.0,0.0,1.9770956579122618,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180227,660986.0,0.0,0.0,0.0,-0.10072507988637672,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180228,3978321.0,0.0,0.0,0.0,0.021521113200100115,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180301,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180302,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180303,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180305,4000000.0,0.0,0.0,0.0,0.022320000023384988,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180306,9000000.0,0.0,0.0,0.0,0.206573614877593,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180307,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180308,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180309,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180310,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180312,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180313,3000000.0,0.0,0.0,0.0,-0.014530722947456613,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180314,600000.0,3000000.0,0.0,0.0,-0.10297245807747646,0.9263277963596559,-0.0592986817578273,-0.10375418358132396
20180315,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180316,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180317,3000000.0,0.0,0.0,0.0,-0.014530722947456613,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180319,3000000.0,0.0,0.0,0.0,-0.014530722947456613,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180320,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180321,3000000.0,0.0,0.0,0.0,-0.014530722947456613,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180322,5000000.0,0.0,0.0,0.0,0.05917072299422659,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180323,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180326,3000000.0,0.0,0.0,0.0,-0.014530722947456613,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180327,40000000.0,0.0,0.0,0.0,1.3489460269736826,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180328,50366862.67,0.0,0.0,0.0,1.730972411302612,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180329,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180330,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180331,9536306.0,0.0,0.0,0.0,0.22633687871119318,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180401,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180402,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180403,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180404,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180405,0.0,200000.0,0.0,0.0,-0.12508289185998142,-0.033226332925032645,-0.0592986817578273,-0.10375418358132396
20180406,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180407,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180409,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180410,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180411,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180412,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180413,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180415,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180416,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180417,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180418,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180419,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180420,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180421,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180423,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180424,1500000.0,0.0,0.0,0.0,-0.06980680740371902,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180425,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180426,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180427,222645.32,3000000.0,0.0,0.0,-0.11687825085190705,0.9263277963596559,-0.0592986817578273,-0.10375418358132396
20180428,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180429,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180430,4236059.0,0.0,0.0,0.0,0.031018944837158887,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180501,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180502,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180503,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180504,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180505,2000000.0,0.0,0.0,0.0,-0.05138144591829821,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180506,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180507,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180508,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180509,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180510,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180511,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180512,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180513,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180514,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180515,1100000.0,0.0,0.0,0.0,-0.08454709659205566,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180516,4000000.0,0.0,0.0,0.0,0.022320000023384988,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180517,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180518,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180519,2000000.0,5181.86,0.0,0.0,-0.05138144591829821,-0.09999010103094785,-0.0592986817578273,-0.10375418358132396
20180521,0.0,18426.12,0.0,0.0,-0.12508289185998142,-0.09545132089797641,-0.0592986817578273,-0.10375418358132396
20180522,2000000.0,2246.71,0.0,0.0,-0.05138144591829821,-0.10099597078186567,-0.0592986817578273,-0.10375418358132396
20180523,0.0,2515.67,0.0,0.0,-0.12508289185998142,-0.10090379875378983,-0.0592986817578273,-0.10375418358132396
20180524,0.0,17640.01,0.0,0.0,-0.12508289185998142,-0.0957207191467521,-0.0592986817578273,-0.10375418358132396
20180525,47828249.05,11327.2,0.0,0.0,1.6374226640619864,-0.09788410589778414,-0.0592986817578273,-0.10375418358132396
20180526,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180528,0.0,12107.47,0.0,0.0,-0.12508289185998142,-0.09761670900476381,-0.0592986817578273,-0.10375418358132396
20180529,197329.0,59534.79,0.0,0.0,-0.11781117554686822,-0.0813634658808687,-0.0592986817578273,-0.10375418358132396
20180530,36331.54,5740.58,0.0,0.0,-0.12374404834433736,-0.09979862885840714,-0.0592986817578273,-0.10375418358132396
20180531,3560889.92,35229.84,0.0,0.0,0.006138476111600893,-0.08969272128606794,-0.0592986817578273,-0.10375418358132396
20180601,0.0,34200.71,0.0,0.0,-0.12508289185998142,-0.09004540197930748,-0.0592986817578273,-0.10375418358132396
20180602,0.0,15272.19,0.0,0.0,-0.12508289185998142,-0.0965321660961817,-0.0592986817578273,-0.10375418358132396
20180603,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180604,0.0,11613.42,0.0,0.0,-0.12508289185998142,-0.09778601890389706,-0.0592986817578273,-0.10375418358132396
20180605,0.0,38322.13,0.0,0.0,-0.12508289185998142,-0.08863299998662302,-0.0592986817578273,-0.10375418358132396
20180606,0.0,2952.75,0.0,0.0,-0.12508289185998142,-0.10075401235420849,-0.0592986817578273,-0.10375418358132396
20180607,0.0,16983.29,0.0,0.0,-0.12508289185998142,-0.09594577571381778,-0.0592986817578273,-0.10375418358132396
20180608,0.0,532870.9,0.0,0.0,-0.12508289185998142,0.08084782657986403,-0.0592986817578273,-0.10375418358132396
20180611,52146.24,499248.78,0.0,0.0,-0.1231612652157704,0.06932559655082642,-0.0592986817578273,-0.10375418358132396
20180612,87946.47,72872.17,0.0,0.0,-0.12184200085774798,-0.07679277371914048,-0.0592986817578273,-0.10375418358132396
20180613,35201.85,0.0,0.0,0.0,-0.12378567823757029,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180614,34359.05,564.6500000000002,0.0,0.0,-0.12381673602689013,-0.10157240921711731,-0.0592986817578273,-0.10375418358132396
20180615,30028.79,179132.41999999995,0.0,0.0,-0.12397630923854183,-0.04037760883831072,-0.0592986817578273,-0.10375418358132396
20180616,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180618,0.0,24313.31,0.0,0.0,-0.12508289185998142,-0.09343379322855372,-0.0592986817578273,-0.10375418358132396
20180619,104160.73,262914.71,0.0,0.0,-0.1212444936543108,-0.011665593720300961,-0.0592986817578273,-0.10375418358132396
20180620,0.0,1278.0,0.0,0.0,-0.12508289185998142,-0.10132794566778688,-0.0592986817578273,-0.10375418358132396
20180621,0.0,16554.25,0.0,0.0,-0.12508289185998142,-0.09609280682225645,-0.0592986817578273,-0.10375418358132396
20180622,0.0,19611.79,0.0,0.0,-0.12508289185998142,-0.09504499427495178,-0.0592986817578273,-0.10375418358132396
20180623,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180625,0.0,58312.33,0.0,0.0,-0.12508289185998142,-0.08178240035975631,-0.0592986817578273,-0.10375418358132396
20180626,461167066.18,29857.0,0.0,0.0,16.869256907214975,-0.09153398228892005,-0.0592986817578273,-0.10375418358132396
20180627,0.0,15167.16,0.0,0.0,-0.12508289185998142,-0.096568159656967,-0.0592986817578273,-0.10375418358132396
20180628,3366470.0,1118.79,0.0,0.0,-0.0010260385003322905,-0.10138250660097382,-0.0592986817578273,-0.10375418358132396
20180629,0.0,12231.160000000002,0.0,0.0,-0.12508289185998142,-0.09757432070110265,-0.0592986817578273,-0.10375418358132396
20180630,4350852.0,27106.42,0.0,0.0,0.035249149879150704,-0.09247660028782288,-0.0592986817578273,-0.10375418358132396
20180701,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180702,0.0,17979.309999999998,0.0,0.0,-0.12508289185998142,-0.095604441748157,-0.0592986817578273,-0.10375418358132396
20180703,0.0,7828.19,0.0,0.0,-0.12508289185998142,-0.09908320928846572,-0.0592986817578273,-0.10375418358132396
20180704,0.0,76897.06,0.0,0.0,-0.12508289185998142,-0.0754134523550631,-0.0592986817578273,-0.10375418358132396
20180705,0.0,9663.54,0.0,0.0,-0.12508289185998142,-0.09845423869161478,-0.0592986817578273,-0.10375418358132396
20180706,11400000.0,10465.84,0.0,0.0,0.29501535000761286,-0.09817929216378436,-0.0592986817578273,-0.10375418358132396
20180707,0.0,17345.809999999998,0.0,0.0,-0.12508289185998142,-0.09582154086990767,-0.0592986817578273,-0.10375418358132396
20180708,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180709,0.0,28929.11,0.0,0.0,-0.12508289185998142,-0.09185196824642791,-0.0592986817578273,-0.10375418358132396
20180710,0.0,649062.4,0.0,0.0,-0.12508289185998142,0.12066641001300041,-0.0592986817578273,-0.10375418358132396
20180711,0.0,767.15,0.0,0.0,-0.12508289185998142,-0.10150301289169583,-0.0592986817578273,-0.10375418358132396
20180712,0.0,287314.85,100000.0,0.0,-0.12508289185998142,-0.003303716901685083,-0.05427107638519185,-0.10375418358132396
20180713,0.0,7290.38,0.0,0.0,-0.12508289185998142,-0.09926751564784807,-0.0592986817578273,-0.10375418358132396
20180714,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180716,0.0,236285.02,0.0,0.0,-0.12508289185998142,-0.020791532649254964,-0.0592986817578273,-0.10375418358132396
20180717,0.0,45460.07,0.0,0.0,-0.12508289185998142,-0.0861868429146279,-0.0592986817578273,-0.10375418358132396
20180718,0.0,149515.81999999998,0.0,0.0,-0.12508289185998142,-0.05052715556165818,-0.0592986817578273,-0.10375418358132396
20180719,0.0,3356.14,0.0,0.0,-0.12508289185998142,-0.10061577144698985,-0.0592986817578273,-0.10375418358132396
20180720,0.0,70395.79000000001,0.0,0.0,-0.12508289185998142,-0.07764142395295404,-0.0592986817578273,-0.10375418358132396
20180721,7000000.0,15513.04,0.0,0.0,0.1328721689359098,-0.09644962730616807,-0.0592986817578273,-0.10375418358132396
20180723,600000.0,34434.13,0.0,0.0,-0.10297245807747646,-0.08996540943471548,-0.0592986817578273,-0.10375418358132396
20180724,0.0,6219.85,0.0,0.0,-0.12508289185998142,-0.09963438403428491,-0.0592986817578273,-0.10375418358132396
20180725,0.0,12013.93,0.0,0.0,-0.12508289185998142,-0.09764876496663998,-0.0592986817578273,-0.10375418358132396
20180726,0.0,40900.25,0.0,0.0,-0.12508289185998142,-0.08774948366812609,-0.0592986817578273,-0.10375418358132396
20180727,12870052.91,27023.01,0.0,0.0,0.3491878625465024,-0.09250518471993846,-0.0592986817578273,-0.10375418358132396
20180728,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180730,176384.08,68735.47,0.0,0.0,-0.11858301099143465,-0.0782104121357876,-0.0592986817578273,-0.10375418358132396
20180731,7576780.61,5543.82,0.0,0.0,0.15412695140997285,-0.0998660580978636,-0.0592986817578273,-0.10375418358132396
20180801,0.0,39298.95,0.0,0.0,-0.12508289185998142,-0.08829824582070593,-0.0592986817578273,-0.10375418358132396
20180802,0.0,4463.62,0.0,0.0,-0.12508289185998142,-0.1002362403730255,-0.0592986817578273,-0.10375418358132396
20180803,0.0,42271.57,0.0,0.0,-0.12508289185998142,-0.08727953517935083,-0.0592986817578273,-0.10375418358132396
20180804,0.0,46522.53,0.0,0.0,-0.12508289185998142,-0.08582274010027083,-0.0592986817578273,-0.10375418358132396
20180806,0.0,46026.74,0.0,0.0,-0.12508289185998142,-0.08599264629375585,-0.0592986817578273,-0.10375418358132396
20180807,0.0,18845.38,0.0,0.0,-0.12508289185998142,-0.09530764137503216,-0.0592986817578273,-0.10375418358132396
20180808,0.0,2340.9,0.0,0.0,-0.12508289185998142,-0.10096369206635235,-0.0592986817578273,-0.10375418358132396
20180809,0.0,520056.12,0.0,0.0,-0.12508289185998142,0.07645622834240871,-0.0592986817578273,-0.10375418358132396
20180810,0.0,439988.44,0.0,0.0,-0.12508289185998142,0.04901720228303547,-0.0592986817578273,-0.10375418358132396
20180811,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180813,0.0,633094.72,0.0,0.0,-0.12508289185998142,0.1151943195561802,-0.0592986817578273,-0.10375418358132396
20180814,0.0,62493.2,0.0,0.0,-0.12508289185998142,-0.08034962497671971,-0.0592986817578273,-0.10375418358132396
20180816,0.0,3941.69,0.0,0.0,-0.12508289185998142,-0.1004151046897032,-0.0592986817578273,-0.10375418358132396
20180817,0.0,77772.45999999999,0.0,0.0,-0.12508289185998142,-0.0751134546105003,-0.0592986817578273,-0.10375418358132396
20180818,0.0,8675.93,0.0,0.0,-0.12508289185998142,-0.09879269056790865,-0.0592986817578273,-0.10375418358132396
20180820,0.0,43504.92,0.0,0.0,-0.12508289185998142,-0.0868568687202961,-0.0592986817578273,-0.10375418358132396
20180821,0.0,95501.38,0.0,0.0,-0.12508289185998142,-0.0690377908984439,-0.0592986817578273,-0.10375418358132396
20180822,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180823,0.0,30866.82,0.0,0.0,-0.12508289185998142,-0.09118791909219354,-0.0592986817578273,-0.10375418358132396
20180824,0.0,8310.199999999999,0.0,0.0,-0.12508289185998142,-0.09891802547208839,-0.0592986817578273,-0.10375418358132396
20180825,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180827,1607669.64,42733.21,0.0,0.0,-0.06583910332770877,-0.08712133211926407,-0.0592986817578273,-0.10375418358132396
20180828,0.0,28089.72,0.0,0.0,-0.12508289185998142,-0.09213962543949228,-0.0592986817578273,-0.10375418358132396
20180829,5145.49,18801.44,0.0,0.0,-0.12489327683344217,-0.09532269952090386,-0.0592986817578273,-0.10375418358132396
20180830,0.0,39554.1,0.0,0.0,-0.12508289185998142,-0.08821080645067486,-0.0592986817578273,-0.10375418358132396
20180831,7698258.78,34419.79,0.0,0.0,0.15860350979964763,-0.08997032372264904,-0.0592986817578273,-0.10375418358132396
20180901,0.0,14611.5,0.0,0.0,-0.12508289185998142,-0.09675858317392354,-0.0592986817578273,-0.10375418358132396
20180903,0.0,35203.0,0.0,0.0,-0.12508289185998142,-0.08970191929779293,-0.0592986817578273,-0.10375418358132396
20180904,0.0,11752.419999999998,0.0,0.0,-0.12508289185998142,-0.09773838389533614,-0.0592986817578273,-0.10375418358132396
20180905,0.0,6452.79,0.0,0.0,-0.12508289185998142,-0.0995545559846865,-0.0592986817578273,-0.10375418358132396
20180906,0.0,11348.089999999998,0.0,0.0,-0.12508289185998142,-0.09787694693858386,-0.0592986817578273,-0.10375418358132396
20180907,0.0,18798.53,0.0,0.0,-0.12508289185998142,-0.09532369677180251,-0.0592986817578273,-0.10375418358132396
20180908,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20180910,0.0,1141110.91,0.0,0.0,-0.12508289185998142,0.28929040271974266,-0.0592986817578273,-0.10375418358132396
20180911,0.0,140989.34,0.0,0.0,-0.12508289185998142,-0.05344916238032364,-0.0592986817578273,-0.10375418358132396
20180912,0.0,73649.97,0.0,0.0,-0.12508289185998142,-0.07652622328994131,-0.0592986817578273,-0.10375418358132396
20180913,0.0,15331.64,0.0,0.0,-0.12508289185998142,-0.09651179270582957,-0.0592986817578273,-0.10375418358132396
20180914,0.0,164715.97999999998,0.0,0.0,-0.12508289185998142,-0.045318092599591055,-0.0592986817578273,-0.10375418358132396
20180915,0.0,159190.01,0.0,0.0,-0.12508289185998142,-0.04721183093237794,-0.0592986817578273,-0.10375418358132396
20180917,23152.29,131958.28,0.0,0.0,-0.12422971323505083,-0.05654408770704428,-0.0592986817578273,-0.10375418358132396
20180918,0.0,17561.49,0.0,0.0,-0.12508289185998142,-0.09574762778612049,-0.0592986817578273,-0.10375418358132396
20180919,10.81,83698.60999999999,0.0,0.0,-0.1250824935036661,-0.07308257543076443,-0.0592986817578273,-0.10375418358132396
