date,1196428'_1,409000362497'_1,409000438620'_1,1196428'_2,409000362497'_2,409000438620'_2
20180308,21000000.0,11327869.53,41897103.4,-0.8255443900498058,-0.13601357270927353,0.7543462004208569
20180309,52837733.04,8680008.49,43904441.7,0.5236211208002649,-0.38583114141560837,0.8352335357063883
20180310,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180312,36195001.0,28043129.83,113974587.0,-0.18163638124855055,1.4410199745041867,3.658767235226287
20180313,40000000.0,13490497.81,43497603.0,-0.02039458010745371,0.06802377319508829,0.8188396382083781
20180314,35301560.61,13587409.11,37670609.5,-0.2194970844171464,0.07716705714407149,0.5840361788507249
20180315,24000000.0,12775927.03,47249564.71,-0.6984154726904871,0.0006062115362673951,0.9700279978462353
20180316,39500000.0,11355935.33,41769036.79000001,-0.0415827330006735,-0.13336565055101765,0.749185651836719
20180317,18948796.0,9977868.79,41956367.0,-0.9124668379841738,-0.2633820023677095,0.7567342755566862
20180319,37193248.43,15244779.04,66540124.8,-0.1393343429043431,0.2335348272441174,1.7473568625650102
20180320,30200676.69,11956662.71,45190543.2,-0.4356537011921989,-0.07668886454908803,0.8870580454274076
20180321,25055293.18,11137567.15,41615483.8,-0.6536960462004628,-0.15396801864599413,0.742998108767259
20180322,37205129.0,12232638.2,41998540.0,-0.1388308882371059,-0.050651423424783786,0.7584336710153373
20180323,43118370.5,12053399.7,41220693.05,0.11175044175595879,-0.06756202621403379,0.727089693248621
20180326,41407235.79,33179785.040000007,88123373.26,0.03923887404320813,1.925647640556077,2.6170714765565553
20180327,109772790.0,18155835.73,22000000.0,2.9363185045055804,0.5081840983637647,-0.04742382206448183
20180328,47797528.95,17610267.689999998,22522520.63,0.3100358910563616,0.4567114269290578,-0.026368426771911126
20180329,11663198.0,14665387.11,0.0,-1.2212035666692465,0.17887097551847286,-0.9339317795331782
20180330,1000000.0,0.0,22500000.0,-1.6730705057785975,-1.2047633227366288,-0.027275913940193276
20180331,73689223.0,20605368.96,40000079.65,1.4072302354480999,0.7392900464251386,0.6779040799716702
20180401,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180402,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180403,84405826.38,32634503.17,36671832.88,1.8613602972709715,1.8742019683832483,0.5437896596978301
20180404,71373146.2,22459109.67,26974500.0,1.3090834567464216,0.9141847973914338,0.153027715864065
20180405,50582433.0,22695280.54,28508038.35,0.42804983666505547,0.9364667946909065,0.21482289542581118
20180406,50046364.11,19019774.36,27600017.7,0.4053332174598182,0.5896940585911645,0.17823346216349753
20180407,42691490.0,19137853.95,24052165.18,0.09366082315369056,0.6008345057830764,0.03526984894052632
20180409,62082966.0,33479763.78,43726070.8,0.9153999397800949,1.9539497147050997,0.8280459346958946
20180410,24787503.0,20731863.05,53.1,-0.6650440047547486,0.7512243758865972,-0.9339296398253353
20180411,55335516.0,19650418.39,55000000.0,0.6294679353013831,0.649193388772693,1.2823381141385626
20180412,42087162.0,18817464.85,26023609.15,0.06805163503038311,0.5706067767622173,0.11471079290001163
20180413,70089305.38,21536434.24,26106835.68,1.2546790255769877,0.8271332002171073,0.11806447385989836
20180415,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180416,86950986.0,38486340.12000001,67445025.1,1.9692147596033902,2.426304838296277,1.7838205587770923
20180417,49945586.37,25326094.84,28300000.0,0.40106262913311186,1.1846760557569098,0.20643982030155394
20180418,50715590.89,19071815.88,27758191.75,0.4336925761295726,0.5946040164030677,0.1846072146175908
20180419,53264686.0,18325238.4,37500000.0,0.5417138099896505,0.5241667207568798,0.5771613297884634
20180420,46336829.69,17365017.98,34137042.8,0.24813685255257534,0.4335728689184256,0.44164822440543383
20180421,53273026.0,14939642.95,25765273.59,0.5420672283799093,0.2047461729390722,0.10430095064377842
20180423,62531263.0,26514842.3,43048265.5,0.9343971105352384,1.2968307329763122,0.800733216874783
20180424,53344426.0,20610028.6,31500002.95,0.5450928966130612,0.7397296691690296,0.3353865511696586
20180425,45839077.0,18133061.67,28800000.0,0.22704393235511258,0.5060354356458858,0.2265877284258425
20180426,42095024.0,15471440.66,27200017.7,0.0683847975464761,0.25491965596890553,0.16211513566406668
20180427,64491259.68,26226194.1,28479519.78,1.0174545291873247,1.269597660527971,0.21367371636941898
20180428,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180429,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180430,7359497.0,30689734.33,50162.25,-1.4035785162586523,1.6907189925150583,-0.9319104507245629
20180501,88791094.0,18907089.35,85500017.7,2.0471917388914638,0.5790625734782416,2.511361222956112
20180502,50140848.99,18216954.89,24900000.0,0.4093371376268934,0.5139505036705074,0.06943404505639178
20180503,54380752.27,17742150.15,27573400.9,0.5890085755251017,0.46915413257505,0.17716091648157237
20180504,56154140.44,16411481.44,30328573.75,0.6641582148950759,0.3436096206599554,0.28818285537824095
20180505,57069640.0,14935924.68,29503756.65,0.7029537041969869,0.2043953655677029,0.25494617707795664
20180506,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180507,61751913.39,23272594.54,42100035.4,0.901371153147336,0.9909346000936134,0.7625235110038131
20180508,51940914.0,17581194.64,27000000.0,0.48561724292612374,0.4539684738223204,0.1540552591784037
20180509,54267755.52,16359782.35,29699377.6,0.5842201906942277,0.3387319700683934,0.26282888293352885
20180510,43158045.0,15667694.53,27200029.5,0.11343170049988288,0.27343560673519235,0.16211561115469844
20180511,57862088.2,15005860.64,25780049.57,0.7365347314401006,0.2109936089152253,0.10489636081875109
20180512,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180513,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180514,86891677.73,40963506.54,60015070.8,1.9667014942182057,2.660017893089127,1.4844244855689672
20180515,41819646.2,14557455.61,22971889.69,0.056715303686879215,0.16868796949606174,-0.008260733702355208
20180516,48812847.77,15006809.27,25527511.5,0.3530613518434086,0.21108310924648196,0.09472013315426077
20180517,53725615.7,14157742.51,24600044.25,0.5612463079029024,0.13097626434477025,0.057347083271687645
20180518,68633599.0,13831693.05,23542238.65,1.192991566882837,0.10021449771701203,0.014721943187371732
20180519,45230147.0,13503272.66,20000118.0,0.20123972847257593,0.06922904111488368,-0.1280106996553187
20180521,56664854.05,19344248.79,35064212.4,0.6858003710017323,0.6203072259686995,0.47900928023830064
20180522,49037481.0,14816404.36,21000017.7,0.3625804782876841,0.1931189899186986,-0.08771892507711136
20180523,44782427.88,13562998.12,23313572.88,0.18226704613702038,0.07486395510080313,0.005507669337112354
20180524,38116148.0,14025002.48,20691202.67,-0.1002252685158495,0.11845264959926012,-0.10016287878079008
20180525,60598839.0,14923526.19,20603035.4,0.8525081202021837,0.2032256060596927,-0.1037156508918489
20180526,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180528,80768770.6,33913583.16,51800486.16,1.707235309375354,1.9948792427777995,1.1534110923571432
20180529,43340483.0,16210775.24,21607900.0,0.12116274897494936,0.32467360621250263,-0.06322381161554891
20180530,38986863.4,17053348.75,21000017.7,-0.0633275664724875,0.4041678328901091,-0.08771892507711136
20180531,37751793.0,16506951.83,21036271.69,-0.11566528741066769,0.35261695916939834,-0.08625804095779353
20180601,48924738.0,16218701.58,18907633.02,0.3578028464444035,0.32542143208313057,-0.17203327366372917
20180602,48252880.0,16316908.31,22500047.2,0.3293319863913378,0.33468693587981,-0.027274011977666372
20180603,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180604,71415670.02000001,25548639.25,32001526.55,1.3108854591459493,1.2056724383447912,0.35559585399958354
20180605,47806600.0,19577477.08,20013200.0,0.31042028864496557,0.6423115998694294,-0.12748354978715482
20180606,37347179.76000001,16990556.33,19500000.0,-0.1328113017941492,0.398243560633893,-0.1481633626859246
20180607,44075253.03,20501296.71,20297863.43,0.1522995884489408,0.7294711488047416,-0.11601280451918514
20180608,56260632.0,19070910.04,19560703.26,0.668670933805311,0.5945185531770832,-0.14571727527527492
20180611,90292662.11,38081161.47,54200091.45,2.11082264827999,2.388077475264145,1.2501051461920971
20180612,51657275.0,22628082.3,23501000.0,0.4735976699291638,0.9301268468293887,0.013060198124632407
20180613,47223431.0,19303217.74,25555419.48,0.28570774077579336,0.6164360722345639,0.09584470798820975
20180614,43484656.0,18632327.39,22900060.18,0.1272722681090977,0.5531396251878028,-0.011155162438540606
20180615,61470378.8,16369620.15,23000035.4,0.889440757272036,0.3396601363279866,-0.007126579344009583
20180616,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180618,78756015.98,36326441.81,50564769.66,1.6219422041251654,2.2225250566891863,1.1036168873378083
20180619,58359417.48,17539454.43,20900000.0,0.7576097090859302,0.45003041301702523,-0.09174921993791664
20180620,50615195.0,16132815.75,22301653.12,0.4294381691952308,0.3173183674159131,-0.035268463370151805
20180621,45817128.0,16925618.19,19531200.0,0.226113814819406,0.39211684627613697,-0.14690613321896898
20180622,76637712.0,14224820.93,18928010.64,1.5321763069200534,0.13730490755675026,-0.1712121408326258
20180623,0.0,20500.0,0.0,-1.715446811565037,-1.202829210605699,-0.9339317795331782
20180625,18678652.0,37351920.42,47825744.85,-0.9239145427345458,2.3192758186213727,0.9932456468937547
20180626,29505709.0,16524321.12,18925381.13,-0.46510386453533453,0.35425569841303894,-0.17131809908440965
20180627,12229478.0,14775800.53,19600029.5,-1.1972067122285015,0.18928814308137162,-0.14413259233448755
20180628,15885736.0,14526912.08,16941599.720000006,-1.0422680051863855,0.1658062811109685,-0.25125619025911256
20180629,35557260.58,14516081.02,16600000.0,-0.20866146429884302,0.16478440381648912,-0.2650212298067982
20180630,55508854.55,14148196.18,19500023.6,0.636813382700761,0.1300755973858016,-0.14816241170466107
20180701,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180702,58210596.78,15998665.14,28500000.0,0.7513032375953784,0.30466166877334705,0.21449898355126937
20180703,32945129.59,17928876.55,14800002.95,-0.31935392588531814,0.48677119576552885,-0.3375535801815791
20180704,50832465.04,15476746.84,22000035.4,0.43864527084850274,0.255420277778998,-0.04742239559258669
20180705,47935051.06,15531416.49,19442115.66,0.31586357004211796,0.26057819159649437,-0.15049585941423474
20180706,50158676.61,14505365.56,18687886.74,0.41009260630345773,0.16377343302748967,-0.18088812938391757
20180707,62111725.02,15304704.47,18526745.14,0.9166186408057334,0.2391886077862723,-0.1873814616875192
20180708,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180709,76624841.72,25018902.46,30505247.51,1.5316309119992162,1.1556933967965617,0.2953020687471462
20180710,47414517.26,15111857.6,18900000.0,0.29380527056114036,0.2209940970214525,-0.17234085243507086
20180711,44729354.96,18603915.56,20600032.45,0.18001801185012106,0.5504590561602462,-0.10383665721325254
20180712,47162929.41,16417958.53,19169592.64,0.2831439068973874,0.3442207142376199,-0.16147739695166202
20180713,54913793.78,16723013.72,17377511.12,0.611596905549727,0.373001735875768,-0.23369078458405276
20180714,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180716,75082525.08,28263475.39,47800017.7,1.4662732304430621,1.4618089023379663,0.9922089503847552
20180717,54570568.69,15793870.23,17210047.2,0.5970522941823087,0.2853398970765843,-0.24043887993263927
20180718,51545743.52,15372464.68,18500011.8,0.46887137782786975,0.24558157579384962,-0.18845870344386995
20180719,45538817.98,12742831.54,41516881.66,0.21432006430845577,-0.0025162464485160045,0.7390248550521026
20180720,52181853.6,12948346.46,15153389.41,0.4958273730917862,0.016873455983631783,-0.3233135843246839
20180721,52400588.86,11487787.55,17000000.0,0.5050965653558225,-0.12092579795628595,-0.24890290330736736
20180723,60519975.28,20587143.94,22300010.03,0.8491661670880075,0.737570571680337,-0.035334673022871674
20180724,40382809.5,12660778.94,16521400.0,-0.004172527677499666,-0.010257657620921533,-0.2681884809639364
20180725,42392220.0,12231280.56,16301764.9,0.08097886612098279,-0.05077951259519514,-0.2770388565952742
20180726,41968473.18,12379400.37,14908005.9,0.06302204130063141,-0.036804862773147096,-0.33320151315407476
20180727,59584277.5,11586743.5,14331936.33,0.8095147518390349,-0.11158960755030246,-0.35641470669319164
20180728,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180730,79381024.84,26532154.32,35300000.0,1.6484277706957595,1.2984640689710876,0.48851053404159367
20180731,43025648.88,12910951.54,19671640.94,0.10782124203382486,0.013345359963771035,-0.1412469509069515
20180801,37517819.9,11472945.33,14524520.31,-0.12558020304206896,-0.12232611589540436,-0.34865437802269195
20180802,29658601.26,10447788.48,14600023.6,-0.45862485537319464,-0.21904652075835923,-0.345611911322689
20180803,51325826.09,9592483.1,15333043.96,0.45955208956642185,-0.29974196032457157,-0.31607425758966307
20180804,45089116.89,9844490.88,15500017.7,0.19526339340612073,-0.2759657991349794,-0.30934591444428544
20180806,63080525.33,16047653.05,23100000.0,0.9576728189882906,0.3092835278465123,-0.0030984241910470118
20180807,30881591.82,11012421.57,14200057.82,-0.4067990334287057,-0.16577512032454148,-0.36172885889928774
20180808,43490177.84,9052914.08,14817042.48,0.12750626328944165,-0.3506486426199762,-0.3368669584117369
20180809,40111850.0,7938981.01,16857962.55,-0.015654790305240442,-0.455744811582447,-0.25462641829298377
20180810,58701717.73,13848026.39,15900000.0,0.7721151291507049,0.10175549825518751,-0.2932283011808022
20180811,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180813,77846437.75999999,23963773.19,40295302.36,1.5833976393377596,1.0561451860255426,0.6898003200462373
20180814,53962379.06,11213618.66,16300029.5,0.5712794644452873,-0.14679279191104225,-0.277108785954792
20180816,61729357.17,15036774.81,24043096.47,0.9004153038712298,0.2139102660476458,0.03490441786875465
20180817,31534223.26,7767285.23,14728484.39,-0.3791429239614213,-0.47194378187158936,-0.34043547893370185
20180818,44816639.49,9437871.01,13000000.0,0.1837168077838268,-0.3143291368541998,-0.41008616830167577
20180820,55676764.64,14839731.03,20738049.57,0.6439287920192298,0.1953197896953421,-0.09827514470657468
20180821,42768158.17,10566299.99,10224997.35,0.09690973696969737,-0.2078653232390527,-0.5219071651753903
20180822,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180823,74108891.77999999,12773459.24,23700023.01,1.4250142479984014,0.0003733831179461743,0.021079992764831197
20180824,46048885.52,7409485.8599999985,11500000.0,0.23593484235523304,-0.5057010551377343,-0.47052989267454143
20180825,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180827,53512021.64,11720728.62,29630465.22,0.5521949807021752,-0.09894852238171434,0.2600520023317966
20180828,46026815.14,6699856.83,10000991.48,0.23499958118353,-0.5726523778393344,-0.5309336645515129
20180829,42418144.08,7052384.63,11010000.0,0.08207743286229484,-0.5393924610359235,-0.49027484263634424
20180830,39461598.96,7476634.56,10600046.61,-0.04321002721423076,-0.4993657812232878,-0.5067942491102655
20180831,40878210.42,6869823.99,11300067.85,0.016820733195303902,-0.5566164975458879,-0.4785863218531244
20180901,36149122.43,6895609.33,11169601.51,-0.18358054555991513,-0.5541837297949541,-0.4838435695163888
20180903,48879540.7,10245789.75,18800720.06,0.3558875518388822,-0.23810448144740187,-0.17634141865448066
20180904,31830766.02,8405344.559999999,11582951.34,-0.3665765372849066,-0.411744840876184,-0.4671873007203282
20180905,32889861.52,8161035.99,12123091.45,-0.3216959825198645,-0.4347946052140894,-0.445421914099282
20180906,42286841.46,6972481.870000001,11313384.68,0.07651331288661427,-0.5469310413974238,-0.4780497093184309
20180907,38524305.61,6579621.520000001,9300035.4,-0.08292905682542717,-0.5839962106021187,-0.5591792619495158
20180908,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20180910,70913731.12,8384231.35,28500000.0,1.28961514283344,-0.41373680749003094,0.21449898355126937
20180911,39582235.56,7868187.48,10537073.46,-0.0380978937635943,-0.4624239640294873,-0.5093318035912595
20180912,43875443.74,6931532.73,8474123.85,0.14383240887692944,-0.5507944671742596,-0.5924600420058934
20180913,22084270.83,6622802.270000001,13533230.41,-0.7795969978024092,-0.5799222392656486,-0.3885992136821623
20180914,49341263.69,6328380.89,12100002.95,0.37545366645175116,-0.6076999935418943,-0.44635228405273725
20180915,56713415.91,6448105.13,12111231.29,0.6878582432306506,-0.5964043786662685,-0.4458998289273207
20180917,67465001.48,7331179.3,17300017.7,1.1434707210340422,-0.513089038924435,-0.23681344519684666
20180918,35453526.489999995,6439190.13,9693518.01,-0.21305733181716122,-0.5972454815758899,-0.5433235589999453
20180919,35190304.34,6136701.21,9593878.19,-0.22421171413532492,-0.6257843835097334,-0.5473386268777066
20180920,28627463.0,3744021.5,8527115.05,-0.502320685587052,-0.8515263763165684,-0.5903247183479018
20180921,28083718.1,4885618.49,7900000.0,-0.525362585739269,-0.7438202013413626,-0.615594831169419
20180924,88490765.69,6048552.07,19949825.97,2.0344649345905794,-0.6341009845343681,-0.1300372580549667
20180925,58097302.4,6037519.19,8510000.0,0.7465022403046132,-0.6351419029269091,-0.591014383257787
20180926,52222589.01,5519317.22,908940.71,0.49755358928228205,-0.6840326695829393,-0.8973052717021669
20180927,26491630.08,4211040.51,635372.28,-0.5928293945137162,-0.8074645649694595,-0.9083289348888586
20180928,29766388.61,5905453.51,349534.82,-0.45405722566968476,-0.6476018948180051,-0.9198469886539786
20180929,20103860.0,1917088.81,7000000.0,-0.8635194927172658,-1.0238918728102682,-0.6518610657931384
20180930,807998.0,0.0,0.0,-1.6812068412422054,-1.2047633227366288,-0.9339317795331782
20181001,57359995.38,7296197.630000001,9923983.8,0.7152578925666049,-0.5163894522077118,-0.5340367518745222
20181002,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20181003,53164439.8,6049778.3599999985,14000000.0,0.5374657463645217,-0.6339852878336347,-0.3697903520530987
20181004,34481451.4,6810949.89,4700035.4,-0.2542502830783818,-0.5621710883267447,-0.7445400166929707
20181005,34190895.72,5707180.989999998,5200008.85,-0.2665629594220487,-0.6663082990210287,-0.7243931784226033
20181006,19123405.17,4408394.33,6261756.69,-0.9050675464031374,-0.7888448372939816,-0.6816091825596396
20181008,43770026.88,6670919.35,9900053.1,0.13936523178252316,-0.575382540332336,-0.5350010589644221
20181009,30613873.56,5631487.49,6900000.0,-0.41814394427907936,-0.6734497486104197,-0.6558906474179961
20181010,33018721.28,5836941.88,6007535.4,-0.3162353819265372,-0.6540657569981397,-0.6918532369479561
20181011,37119989.27,6149910.3999999985,5768841.33,-0.14243879547016067,-0.6245381369429651,-0.701471609332301
20181012,55339678.2,6456910.529999998,5533210.92,0.6296443139613276,-0.5955736161805278,-0.7109665290362378
20181013,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20181014,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20181015,23536183.7,8115172.579999999,15309561.95,-0.7180702940480221,-0.43912167729442114,-0.31702048434977037
20181016,90598750.77,5924885.250000001,6111526.55,2.1237935549339113,-0.6457685697419528,-0.6876628286760778
20181017,30248730.5,5748936.75,6033484.96,-0.4336173582454355,-0.662368771120922,-0.6908075782464645
20181018,12315100.0,3722556.17,4600000.0,-1.193578368174455,-0.8535515643725394,-0.7485710247897235
20181019,6000000.0,3301055.1,3000000.0,-1.4611889768463995,-0.8933188976743349,-0.8130443307874469
20181020,53565642.48,4326857.26,6060656.06,0.5544672338145408,-0.7965376097919064,-0.6897126965935929
20181022,59798296.83,4978766.79,8500023.6,0.8185841004113237,-0.7350319449020715,-0.5914163904390093
20181023,42640134.3,5986552.65,6008135.95,0.09148455830661378,-0.6399504396725437,-0.6918290372955079
20181024,25203979.0,4321541.41,5005029.5,-0.6473952904260353,-0.7970391439368429,-0.7322500304824704
20181025,21819147.5,5456806.32,4300000.0,-0.7908319451056083,-0.6899303812905161,-0.7606597696642966
20181026,66069756.90000001,4907683.3999999985,4809553.1,1.0843454100650902,-0.741738444751174,-0.7401269115778037
20181027,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20181028,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20181029,43655041.49,6493405.02,10000520.65,0.13449257573491014,-0.5921304729697429,-0.5309526370306773
20181030,51669980.48,4645477.4,5900023.6,0.47413608123480716,-0.7664767767220289,-0.6961855126853097
20181031,20311384.76,1905830.23,4111888.09,-0.8547253600292483,-1.024954085305636,-0.7682398926238255
20181101,30687847.92,6031842.7,3400000.0,-0.41500918417936306,-0.6356774623498409,-0.796926004288016
20181102,48639465.99,5239838.98,4029723.31,0.34571407251633135,-0.7104005844275663,-0.7715507895008102
20181103,17622544.34,4769012.800000002,4018206.79,-0.9686684838781069,-0.7548215905884073,-0.7720148570745533
20181104,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20181105,23800029.5,5595557.49,8924297.629999999,-0.7068894837467543,-0.6768396339208734,-0.574319922087086
20181106,60043246.27,4348851.69,4000017.7,0.8289641527829811,-0.7944625027735704,-0.7727478013029222
20181107,16816585.27,1442459.05,2011.8,-1.0028220518797815,-1.0686717350793513,-0.9338507124100492
20181108,12500000.0,246420.36,7805017.7,-1.1857429892345424,-1.181514317488627,-0.6194222204770863
20181109,73429683.39999999,373308.14,6005100.0,1.3962319059948092,-1.1695428445830303,-0.6919513733788478
20181110,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20181112,72501062.32,6184131.760000002,10000005.9,1.3568803751489955,-0.6213094565764814,-0.5309733793020912
20181113,29995161.25,706634.0499999998,4525165.49,-0.4443626863214737,-1.1380945672130718,-0.7515865424537357
20181114,33333276.71,4694778.39,3000000.0,-0.30290568483807223,-0.7618253795110124,-0.8130443307874469
20181115,52850591.44,4042519.66,3719235.4,0.5241660122905891,-0.8233639903499262,-0.7840621532695751
